trove_id,title,date,trove_url,fulltext_url,filename,status
237313864,Ourselves – as we see us,1978-08-01,https://trove.nla.gov.au/work/237313864,https://nla.gov.au/nla.obj-1766927532,1978-08-01-ourselves-as-we-see-us.md,written
233688048,THE PADDOCK,1963-01-05,https://trove.nla.gov.au/work/233688048,https://nla.gov.au/nla.obj-701144893,1963-01-05-the-paddock.md,written
237310456,Advertising,1979-05-29,https://trove.nla.gov.au/work/237310456,https://nla.gov.au/nla.obj-1758923960,1979-05-29-advertising.md,skipped
237247290,Women abused,1977-04-23,https://trove.nla.gov.au/work/237247290,https://nla.gov.au/nla.obj-1727057139,1977-04-23-women-abused.md,written
237313135,Seven Cities of Australia,1978-09-12,https://trove.nla.gov.au/work/237313135,https://nla.gov.au/nla.obj-1768373922,1978-09-12-seven-cities-of-australia.md,written
236663809,BOOKS,1973-10-27,https://trove.nla.gov.au/work/236663809,https://nla.gov.au/nla.obj-1503123850,1973-10-27-books.md,written
237308004,CONTENTS,1979-05-15,https://trove.nla.gov.au/work/237308004,https://nla.gov.au/nla.obj-1758870530,1979-05-15-contents.md,skipped
237310407,CONTENTS,1979-05-29,https://trove.nla.gov.au/work/237310407,https://nla.gov.au/nla.obj-1758921751,1979-05-29-contents.md,skipped
237057266,"CONTENTS February 6, 1979",1979-02-06,https://trove.nla.gov.au/work/237057266,https://nla.gov.au/nla.obj-1638787657,1979-02-06-contents-february-6-1979.md,written
236978139,BOOKS The Ned Kelly battle rages on,1980-11-11,https://trove.nla.gov.au/work/236978139,https://nla.gov.au/nla.obj-1577433686,1980-11-11-books-the-ned-kelly-battle-rages-on.md,written
236980712,BOOKS,1973-11-24,https://trove.nla.gov.au/work/236980712,https://nla.gov.au/nla.obj-1581849941,1973-11-24-books.md,written
237314451,Promoting bikeways,1978-07-11,https://trove.nla.gov.au/work/237314451,https://nla.gov.au/nla.obj-1766543622,1978-07-11-promoting-bikeways.md,written
237307033,Advertising,1979-06-26,https://trove.nla.gov.au/work/237307033,https://nla.gov.au/nla.obj-1758980369,1979-06-26-advertising.md,skipped
237252390,In ‘it’ up to their necks,1979-07-24,https://trove.nla.gov.au/work/237252390,https://nla.gov.au/nla.obj-1739188914,1979-07-24-in-it-up-to-their-necks.md,written
237246870,Melbourne of the past,1977-04-30,https://trove.nla.gov.au/work/237246870,https://nla.gov.au/nla.obj-1727359589,1977-04-30-melbourne-of-the-past.md,written
236663722,BOOKS,1973-11-03,https://trove.nla.gov.au/work/236663722,https://nla.gov.au/nla.obj-1503113076,1973-11-03-books.md,written
236663906,BOOKS,1973-11-10,https://trove.nla.gov.au/work/236663906,https://nla.gov.au/nla.obj-1503133716,1973-11-10-books.md,written
233687569,Advertising,1962-11-24,https://trove.nla.gov.au/work/233687569,https://nla.gov.au/nla.obj-689081355,1962-11-24-advertising.md,written
237012992,No title,1983-12-27,https://trove.nla.gov.au/work/237012992,https://nla.gov.au/nla.obj-1605127575,1983-12-27-no-title.md,written
233708189,BATMAN’S MELBOURNE A freedom struggle in the south: in with boots and all,1967-07-08,https://trove.nla.gov.au/work/233708189,https://nla.gov.au/nla.obj-699752422,1967-07-08-batman-s-melbourne-a-freedom-struggle-in-the-south-in-with-boots-and-all.md,skipped
237310890,Populate or perish,1979-06-19,https://trove.nla.gov.au/work/237310890,https://nla.gov.au/nla.obj-1758949252,1979-06-19-populate-or-perish.md,written
236663618,Bulletin Briefing BOOKS,1973-10-20,https://trove.nla.gov.au/work/236663618,https://nla.gov.au/nla.obj-1503102917,1973-10-20-bulletin-briefing-books.md,written
237310752,Advertising,1979-06-05,https://trove.nla.gov.au/work/237310752,https://nla.gov.au/nla.obj-1758937929,1979-06-05-advertising.md,skipped
237392429,Brushing up on a few facts,1979-05-08,https://trove.nla.gov.au/work/237392429,https://nla.gov.au/nla.obj-1891781273,1979-05-08-brushing-up-on-a-few-facts.md,written
233705695,Endless Time and Trouble,1966-12-31,https://trove.nla.gov.au/work/233705695,https://nla.gov.au/nla.obj-691610348,1966-12-31-endless-time-and-trouble.md,written
237100184,JOH’S DEAD RIGHT,1976-04-17,https://trove.nla.gov.au/work/237100184,https://nla.gov.au/nla.obj-1643303321,1976-04-17-joh-s-dead-right.md,written
237308058,Advertising,1979-05-15,https://trove.nla.gov.au/work/237308058,https://nla.gov.au/nla.obj-1758872617,1979-05-15-advertising.md,skipped
237388696,Boyer lecture good – for a laugh,1976-11-13,https://trove.nla.gov.au/work/237388696,https://nla.gov.au/nla.obj-1887132510,1976-11-13-boyer-lecture-good-for-a-laugh.md,written
237272880,"Bulletin CONTENTS October 3, 1978",1978-10-03,https://trove.nla.gov.au/work/237272880,https://nla.gov.au/nla.obj-1757557148,1978-10-03-bulletin-contents-october-3-1978.md,written
237254407,"Bulletin CONTENTS May 9, 1978",1978-05-09,https://trove.nla.gov.au/work/237254407,https://nla.gov.au/nla.obj-1735890731,1978-05-09-bulletin-contents-may-9-1978.md,skipped
237314198,Bulletin CONTENTS,1977-03-26,https://trove.nla.gov.au/work/237314198,https://nla.gov.au/nla.obj-1765409830,1977-03-26-bulletin-contents.md,skipped
237252759,CONTENTS,1979-07-10,https://trove.nla.gov.au/work/237252759,https://nla.gov.au/nla.obj-1739080866,1979-07-10-contents.md,skipped
237426989,ALL THEIR OWN WORK,1982-11-16,https://trove.nla.gov.au/work/237426989,https://nla.gov.au/nla.obj-1932175029,1982-11-16-all-their-own-work.md,written
237313694,"Bulletin CONTENTS January 17, 1978",1978-01-17,https://trove.nla.gov.au/work/237313694,https://nla.gov.au/nla.obj-1765524600,1978-01-17-bulletin-contents-january-17-1978.md,written
237012770,THE BULLETIN,1983-12-06,https://trove.nla.gov.au/work/237012770,https://nla.gov.au/nla.obj-1605106781,1983-12-06-the-bulletin.md,written
237011258,ALL THEIR OWN WORK,1983-03-22,https://trove.nla.gov.au/work/237011258,https://nla.gov.au/nla.obj-1604896716,1983-03-22-all-their-own-work.md,written
237011377,THE BULLETIN,1983-03-29,https://trove.nla.gov.au/work/237011377,https://nla.gov.au/nla.obj-1604921123,1983-03-29-the-bulletin.md,written
237057461,CONTENTS,1979-02-20,https://trove.nla.gov.au/work/237057461,https://nla.gov.au/nla.obj-1638828784,1979-02-20-contents.md,skipped
236601085,BATMAN’S MELBOURNE GATHERING GOOSE PIMPLES FOR A GOOD CAUSE,1970-11-07,https://trove.nla.gov.au/work/236601085,https://nla.gov.au/nla.obj-1459967500,1970-11-07-batman-s-melbourne-gathering-goose-pimples-for-a-good-cause.md,skipped
237023048,THE BULLETIN,1983-10-04,https://trove.nla.gov.au/work/237023048,https://nla.gov.au/nla.obj-1615686379,1983-10-04-the-bulletin.md,written
237018920,THE BULLETIN,1983-12-20,https://trove.nla.gov.au/work/237018920,https://nla.gov.au/nla.obj-1609393512,1983-12-20-the-bulletin.md,written
237311419,CONTENTS,1979-04-03,https://trove.nla.gov.au/work/237311419,https://nla.gov.au/nla.obj-1758908589,1979-04-03-contents.md,written
236975235,THE WEEK’S ACTION AUSTRALIA,1981-10-20,https://trove.nla.gov.au/work/236975235,https://nla.gov.au/nla.obj-1569562290,1981-10-20-the-week-s-action-australia.md,written
233713384,One more week,1968-09-07,https://trove.nla.gov.au/work/233713384,https://nla.gov.au/nla.obj-690121575,1968-09-07-one-more-week.md,written
